RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
394404,10,"Boston, MA",Msa,MA,167773,167767,167940,168217,168584,168991,169626,170330,170960,171661,172399,173184,173439,173815,174162,174944,175806,176732,177458,178300,179171,180228,181193,182475,184211,186074,187862,189309,190613,191933,193169,194499,196233,197880,199852,201237,203438,205663,208293,210743,213115,215429,218031,220045,222129,223900,225802,228224,230550,233468,235966,238425,241012,243756,246866,250449,254069,257684,261264,265016,268654,271902,275185,278698,282211,285781,289225,292705,295908,299130,302268,305098,307713,310149,312765,315366,318085,321004,324296,327705,331262,335444,339459,343399,346710,350080,353492,356967,360368,363422,365523,367602,369442,371300,373283,375657,378511,381220,383840,386304,388739,391504,394742,398068,401355,404300,407198,409716,411999,414964,417523,420161,422279,423563,424924,425385,426810,427673,428482,428177,427661,426076,424593,422974,421414,419920,417427,415252,412144,409588,406780,404901,403467,402528,401660,400352,398786,397067,395761,394511,393401,391934,390289,388369,386019,383406,381070,378735,376561,374166,371928,369753,367507,365031,362629,359925,357575,355300,352882,350916,349654,349168,348992,348813,349151,349699,350507,351519,352613,354019,355274,356134,356352,356049,355531,354950,353797,352831,351786,351280,350644,349143,347147,345339,343864,343210,342062,341121,339969,338712,337430,336119,335375,335067,335369,335586,336231,336701,337867,338836,339927,341563,343808,346288,347740,350239,353079,356739,359489,361635,363716,366269,369847,373175,375767,377357,378965,379834,380987,382508,384243,386194,387544,388842,389321,389503,390150,392200,395062,397938,399742,400132,400860,401959,404428,406795,408723,410931,412456,413754,415315,417136,419273,421541,424139,426404,427407,428666,430884,433134,435779,437899,439604,440927,442542,445201,447586,450170,453252,455469,457770,459583,462556,464830,467072,469555,472805,475619,478198,480428,482167,483374,483478,484446,484980,486139,486736,487390,486820,486669,487064,489017,490022,490414,490815,491516,492609,493777,495613,497564,500233,502802,505364,507132,510106,514321
395057,11,"San Francisco, CA",Msa,CA,251443,250597,250189,249433,249104,248825,248566,248691,249078,249903,250737,251802,252811,254320,255909,257807,259817,261890,264222,266363,268682,270736,273190,275901,278763,281623,284312,286932,289201,291873,294965,298003,300972,303406,305912,307821,310411,313193,316228,318489,320527,323165,325653,329032,332074,337079,341934,347519,352994,358419,363682,370126,378362,386333,393845,400165,407665,414619,422047,429961,436886,443545,450197,456347,460796,463268,465575,467952,469910,471150,472173,472165,472399,473143,474720,477451,481077,486742,492688,498577,503388,507463,511500,515404,519270,522876,525656,528243,529737,531206,533173,536910,541530,547470,553117,559630,567312,575364,584839,593215,602617,611875,622143,631440,641268,650571,661306,672259,683131,694214,703932,715041,726525,737484,746254,753816,761573,769858,775317,779160,780310,782785,785130,786010,784734,783243,781813,781096,778474,775816,774498,774690,776138,772723,769090,764834,761773,757477,753765,750736,747884,741625,734447,723438,715517,708323,701463,694231,685807,676922,667095,657392,648846,639470,627942,618051,605516,597287,589855,583687,577603,574781,573272,569529,564690,564556,569260,576123,582010,584706,584969,585058,586368,585776,582482,581597,579658,577473,572042,565815,561310,556498,553717,550072,544793,538520,536067,532848,532709,529632,528036,526202,523336,523404,523925,526961,531964,540389,547871,556949,564383,574066,583527,593063,606837,618514,633115,645817,661549,674394,686446,695289,704265,712999,722889,734138,742060,750073,753278,757758,758225,759491,761868,766520,772020,777655,785075,791559,796052,802408,813092,823913,833751,843268,854893,867644,880409,889891,895105,900331,910479,919465,922290,924028,926527,930585,928696,927082,925139,929864,934597,941185,944266,948606,953743,958425,963953,970281,980464,988955,1000699,1010929,1025968,1040509,1053941,1062711,1073145,1086394,1101461,1113353,1121117,1127552,1129267,1129370,1124558,1114528,1104238,1098513,1093726,1093348,1097485,1102317,1103596,1097124,1095222,1095077,1097974,1104193,1111606,1117705,1122604,1123072,1119258,1116523,1118179,1127066
394532,12,"Detroit, MI",Msa,MI,104186,104562,104924,105701,106499,107296,108012,108623,109169,109706,110321,111034,111785,112490,113210,113872,114546,115136,115890,116757,117736,118654,119531,120266,120935,121581,122232,122898,123527,124302,125020,125807,126570,127465,128240,129003,129778,130766,131741,132687,133576,134510,135387,136293,137201,138133,139025,139955,140955,141890,142927,144013,145195,146306,147563,148660,149626,150427,151451,152491,153446,154263,155051,155826,156615,157313,157990,158678,159466,160178,160754,161297,161899,162509,163063,163469,163778,164176,164532,164968,165292,165727,166148,166581,166976,167459,167777,168283,168747,169275,169656,170012,170461,170979,171511,172001,172459,172833,173354,173753,174224,174656,175221,175728,176145,176511,176834,177179,177535,177806,178107,178394,178778,178980,179123,179325,179676,180016,180241,180367,180511,180692,180760,180639,180369,179986,179547,178931,178241,177378,176418,175310,174169,173023,171880,170881,169702,168658,167461,166530,165020,163090,161056,159587,158400,157086,155207,152545,149412,146162,142749,139114,135922,133750,131715,128951,125002,121174,117694,115170,113006,110893,109455,108036,106858,105055,103583,102407,102230,101801,101486,101012,100871,100975,100396,99771,98771,97975,96967,96124,95186,94643,93954,93250,92292,91262,90478,90106,90195,90359,90534,90661,90785,90770,91152,91601,92381,93195,94287,95136,95770,96617,97615,98646,99632,100982,102498,104163,105818,107507,109336,111412,113719,115758,117572,119348,121168,122689,123782,124671,125509,126519,127347,127933,128265,128651,129291,129933,130632,131341,132251,132904,133370,133683,134147,134788,135293,135852,136445,137400,138246,139093,139596,140724,141830,143088,144163,145133,146329,147537,148621,149457,150277,151239,152451,153450,154703,155821,156807,157825,158820,159898,161018,162053,163429,164746,166165,167491,168750,170112,171215,172074,172896,173765,174721,175708,176337,176868,176763,176868,177734,179194,180430,180681,180659,180906,181414,181966,182626,183392,184594,185749,186318,186437,186948,188420
395025,13,"Riverside, CA",Msa,CA,121928,121430,121121,120457,119960,119499,119099,118916,118843,118940,118990,119084,119175,119451,119702,120037,120348,120727,121165,121533,121918,122217,122745,123345,123827,124220,124604,125201,125717,126342,126974,127480,127856,128259,128593,128990,129914,131041,132197,132858,133628,134301,135064,135857,136951,137980,139147,140185,140921,141800,142710,144048,145218,146426,147503,148623,149737,151051,152352,153708,155178,156548,158090,159522,161009,162359,163883,165424,166909,168281,169697,171373,173056,174819,176348,177835,179440,181475,183649,186034,188670,191323,194177,196701,199672,202191,205014,207921,211522,214776,217855,220627,223887,227727,232086,236291,240513,245137,250748,256177,262013,268566,276133,284463,291436,298119,303640,310966,317182,324202,329444,336686,342122,347630,352165,357240,362957,368203,373346,376959,380963,384089,388524,391637,395423,398177,400591,402088,403320,403692,403447,402316,401052,400204,398860,396956,393940,390023,386224,381268,375793,368803,361514,354600,347595,338083,326288,313861,302931,292133,280549,269832,260204,252700,245089,236926,228675,223283,219427,215953,211275,208608,207025,205998,203870,202626,202321,203355,204717,205040,205522,206298,207827,208379,208373,207468,207653,206776,206524,205873,205400,204798,203813,202611,201750,200283,199341,198532,197735,197271,196784,196429,195874,195338,195453,196226,196876,198208,199810,202878,205754,207813,209247,211476,214920,218541,222688,227187,232348,237670,243120,247175,252310,258233,264910,269983,273995,278157,281190,282948,284573,286026,287178,288140,288353,289291,289666,290585,291394,292570,293826,295685,296776,298275,299467,301332,303384,304896,306504,308351,310312,311855,313472,314921,316840,318058,320291,322128,323676,324935,326408,328215,329938,331435,333321,335612,337636,340399,341759,344054,345992,348728,351047,353175,355437,358348,360759,362880,365318,367333,369228,369733,370893,370938,371775,371630,373202,373916,375221,375776,376863,377961,378894,379223,379302,380606,381783,383817,384627,386033,387364,389563,391456,393644,396535,400664
394976,14,"Phoenix, AZ",Msa,AZ,116567,116893,117263,117977,118675,119303,119885,120417,120944,121458,121990,122517,123041,123580,124065,124526,124961,125402,125817,126245,126732,127253,127758,128250,128830,129409,129946,130394,130886,131413,132108,132883,133610,134293,134976,135686,136161,136620,137149,137879,138641,139685,140621,141537,142277,143013,143665,144292,145166,146122,147091,147987,148873,149492,150164,150777,151594,152317,153073,153843,154609,155355,156051,156698,157354,157970,158526,159037,159608,160282,161062,161746,162347,162851,163466,164072,164625,165289,165960,166769,167365,168027,168689,169522,170410,171263,172017,172787,173509,174150,174580,175079,175929,176924,177924,178867,180000,181299,182894,184457,186131,187440,189423,191869,194130,196755,199582,204038,209260,215769,221844,228433,235145,244037,253715,263282,273518,281801,290307,295214,298112,298204,298612,299064,299894,299215,297085,294344,290774,288733,286051,284371,282700,282405,282284,282448,281331,279165,276589,274327,271773,268689,263978,259477,254750,249393,243757,236733,231666,226233,220910,214291,208253,203247,198579,193750,189421,186090,182627,179190,174971,171784,169822,168294,167110,164552,164033,163704,164025,162836,161516,161041,160214,159401,156671,154691,152066,150840,148784,146640,144118,142509,141864,140185,138391,136299,135826,135648,135807,136060,136353,137846,138905,140550,141524,144556,148527,152593,155865,159017,162844,166374,170182,172254,175073,176788,179803,181826,183805,186357,189728,192575,194834,196541,197253,198907,200810,203746,204509,204368,204107,204244,203857,203768,203337,203853,205263,206911,207484,207797,209560,211917,214049,215129,216919,218537,220503,221528,222340,223141,225030,226436,227333,228226,229310,230632,231018,232022,233111,234949,236704,238009,238859,239958,241319,242645,243792,245250,247218,248471,249891,251303,252983,254329,255934,258006,259884,261518,263202,264900,266415,267598,268957,270073,271131,272264,273567,274782,275809,276194,277327,278946,280887,282522,283809,285511,287460,289761,291997,294175,296755,300191,303226,305989,308741,312317
395078,15,"Seattle, WA",Msa,WA,166682,166648,166646,166654,166716,167121,167568,168113,168472,168981,169605,170310,171013,171847,172812,173974,175234,176079,176995,177747,178681,179584,180596,181854,183500,185079,186655,187785,188978,190112,191425,193032,195161,197023,198616,199890,200722,201588,202366,203728,204887,206711,208144,209694,210899,212677,214512,216075,217486,219032,220557,222082,223799,225100,226597,227564,228614,229308,230226,231368,232780,234118,235419,236499,237316,238228,239028,240101,240992,242063,243010,244333,245211,246150,246771,247477,247925,248279,248811,249487,250305,251121,252048,252412,253165,253882,255307,256452,257845,258927,260102,261364,262798,264330,265586,267235,269086,271238,272964,274865,277062,279671,281987,283979,286280,288762,291803,295143,299045,302076,305459,308726,312634,317076,322074,327691,332777,337719,342870,348063,352330,357297,361576,366472,370897,375270,379531,383033,386468,390049,392780,394514,395616,397379,400225,403671,405949,407105,406674,406998,406791,405206,402588,400501,398981,396657,393448,389259,384846,380232,376100,371073,366068,361466,357422,352853,348987,344642,340508,334506,329669,325767,323765,322259,320939,320359,320053,319829,317768,315850,313901,314102,314535,313418,310643,306882,303866,300165,296528,293245,291153,289836,287530,284660,279768,276192,272651,270632,268248,266176,264244,262582,261600,259656,259059,258642,260640,262992,265917,268288,270753,273727,277145,280075,282036,285335,289389,294333,298500,301460,304881,308311,312147,314950,317152,319525,322382,324968,326131,326902,327165,329419,330806,332074,332674,334613,336862,339676,342881,345261,347957,350002,353463,355858,358728,362553,366843,370758,374173,377224,379909,383426,387493,391963,395746,399511,403586,407108,410703,413844,418333,423030,427700,431921,435685,440474,445440,451257,457241,462572,466999,472114,476276,481241,486141,492769,499015,504277,508344,510843,511197,510827,512040,513222,513587,511828,510239,508004,506159,504563,506014,508172,510843,512016,512945,514267,517077,521162,525383,529617,534188,539181,542743,546748,551853,559226
394865,16,"Minneapolis-St Paul, MN",Msa,MN,119153,118921,118815,118692,118767,119034,119333,119783,120170,120640,121132,121666,122134,122751,123453,124212,124768,125203,125654,126089,126590,127103,127625,128254,128984,129720,130378,130876,131479,131966,132651,133316,134347,135319,136289,137130,138151,139452,140935,142469,143963,145630,147036,148095,148890,149868,151350,152926,154422,155825,157057,158516,159946,161516,163159,165433,167534,169588,171100,172998,174892,176788,178813,180849,182642,184363,186123,188017,190064,192194,194247,195778,197135,198405,199705,200873,202489,204041,205699,206977,208336,209680,211203,212953,214744,216453,218126,219659,221139,222444,223868,225325,226806,228194,229726,231236,232639,234104,235653,237364,238931,240630,242241,243872,245386,246795,247908,249044,250550,252150,253481,254766,256116,257361,258435,259256,260332,261269,262472,263269,263732,263962,264238,264525,264586,264628,264536,264403,263895,263428,262876,262732,262742,262945,262839,262253,261134,259688,258150,257025,255992,255135,253743,251858,249557,246829,244433,242178,240132,238154,236022,233426,230769,228123,225864,223617,221342,219119,216371,214053,212429,211691,211342,211375,211425,211237,210767,210827,210984,211536,212007,212411,212352,211500,210265,208345,206165,203982,202278,200331,198489,196229,194389,192269,190148,187981,186055,184612,183483,182498,181438,180444,179675,179475,179821,180545,181185,182320,183608,185268,187009,189057,191181,193324,195328,196723,197632,198623,200777,203134,205665,207933,210245,212344,214076,215474,216992,218534,220513,222092,223192,223721,223850,223722,223399,223214,223345,223974,224456,225696,226700,228055,228828,229550,230374,231199,232348,233337,234494,235601,237047,238241,239215,239834,240339,241260,242514,244304,245809,247427,248759,249965,250834,251701,253000,254716,256784,258627,260174,261167,262176,263061,264402,265951,267869,269778,271695,273312,274769,275902,276998,278270,279423,280603,281543,282494,283533,284386,284873,285369,286305,287777,289045,289665,290392,291245,292415,293530,294501,295705,297181,298807,300178,301423,302998,305202
395056,17,"San Diego, CA",Msa,CA,183727,183369,183174,182762,182573,182417,182248,181983,181741,181696,181716,181614,181365,181358,181602,182068,182380,182698,183311,184319,185656,186787,188101,189720,191894,194094,196083,197883,199718,201874,203795,205753,207529,209561,211388,213238,214791,216436,217973,219737,221730,223547,225743,227661,229524,231563,233911,236615,239562,242352,245233,247881,250667,254444,258427,262679,266529,269946,273530,276903,280152,284016,288382,293304,297228,300068,301881,303847,306304,309238,312339,315229,318418,321293,324266,327517,331634,336476,342116,348266,354042,360181,366012,373935,380283,385920,390382,395377,400802,405436,411523,417091,423635,429230,435746,439004,445831,454770,465022,473097,480782,491333,500698,509509,518513,528106,535855,544084,548542,552801,558118,565446,571571,573637,575284,577512,578706,578900,578670,579010,580742,580513,580661,579003,579356,578037,576116,571958,568766,565677,564288,561049,558489,555612,549560,543462,536490,532993,528738,526393,522583,518226,511493,505450,497307,488015,478229,471441,463104,455926,446299,438031,427146,418377,409205,402087,395721,392306,390472,384911,382325,377120,377571,375952,378919,380973,385355,387765,389969,390369,391678,394915,395317,395562,393202,392855,390724,387542,383600,381366,379028,377069,373602,371711,369958,368967,367297,364399,362170,360903,360540,358338,357896,357878,359331,359084,360454,362570,365036,368178,371954,376916,381269,388335,393406,398122,404057,411945,420107,428065,436459,445752,451004,454455,456876,459498,464589,470898,471419,470340,467462,467787,469138,467418,468686,469584,473773,474957,473763,473368,478706,483382,488018,488609,489914,492313,495246,498640,501223,505681,512788,515290,514397,514358,516055,519897,520911,524869,528282,532694,535412,537783,537368,540267,544953,551212,557093,560924,564409,565680,568784,572298,575498,579108,585508,591642,595157,594553,593769,595083,597410,599785,600362,600982,601421,600987,597904,595638,594319,597258,599900,603886,606846,608093,608261,608494,611093,614236,618714,622347,626600,629514,633148,635417,638576,643903
395121,18,"St. Louis, MO",Msa,MO,96863,97183,97405,97844,98152,98408,98649,98948,99311,99668,99992,100270,100548,100709,100925,101182,101611,102091,102575,102973,103333,103706,104120,104527,104842,105136,105389,105686,106006,106344,106697,106916,107048,107211,107498,107882,108350,108884,109399,109783,110094,110401,110694,111323,111944,112421,112551,112754,113209,113724,114278,114849,115437,116053,116747,117470,118178,118921,119837,120634,121176,121589,122150,122935,123751,124532,125246,125822,126460,127124,127878,128701,129545,130430,131197,131889,132556,133263,134020,134728,135433,136133,136921,137631,138435,139270,140139,140933,141697,142532,143320,144238,145263,146397,147295,148165,148931,149707,150382,151088,151900,152700,153579,154309,154873,155335,155920,156655,157435,158168,158976,159756,160586,161324,162023,162809,163639,164453,165163,165844,166479,167136,167689,168257,168685,169056,169352,169554,169783,170067,170463,170719,170922,170845,170816,170850,170915,171031,170975,170883,170609,170230,169680,169143,168573,168248,167717,166944,166160,165516,165155,164732,164327,163696,162888,161955,161099,160485,160099,159630,158910,158021,157210,156582,156038,155865,155996,156331,156511,156146,155668,155366,155333,155100,154637,154056,153395,152551,151618,150589,149505,148626,147624,146534,145276,144390,143637,142867,142178,141576,140921,140243,139601,139220,139121,139250,139465,139466,139422,139436,139600,139562,139834,140145,141039,141505,141890,141904,141904,141948,142000,142260,142416,142869,143086,143337,143207,143245,143334,143678,144318,145008,145689,146058,146351,146563,146806,147045,147169,147488,147868,148462,148836,149209,149530,150023,150502,150894,151214,151801,152486,153187,153679,154095,154641,155279,155990,156464,157029,157777,158779,159494,160123,160708,161416,162120,162604,163168,163691,164499,165394,166114,166641,166988,167440,167753,168418,169094,169995,170547,171179,171767,172267,172882,173511,174223,175083,176028,176925,177424,178046,178518,178830,178790,178921,179204,179593,180116,180572,181138,181638,182539,183372,184581,186001,187795
395148,19,"Tampa, FL",Msa,FL,90095,90121,90131,90239,90402,90630,90786,90890,90925,91040,91185,91443,91475,91553,91664,91983,92250,92408,92636,92934,93334,93604,93887,94121,94745,95298,95822,95925,96042,96220,96449,96763,97135,97631,98041,98275,98431,98731,99170,99667,100126,100627,101278,101844,102377,102820,103370,104027,104650,105192,105726,106424,107265,108092,108781,109533,110302,111103,111867,112632,113387,114245,115036,115854,116555,117329,118160,118988,119890,120805,121786,122778,123827,124797,125824,126808,127832,128825,129778,130804,131778,132800,133892,135097,136412,137741,139027,140312,141654,142897,144105,145226,146445,147968,149503,151119,152490,153927,155467,156961,158718,160711,163173,165704,168220,170658,173159,175879,178860,181949,184951,188256,191754,195632,199693,203786,208373,212613,216860,220764,224096,227316,230614,234048,236476,238271,239348,240729,240921,240795,239696,238311,237407,236807,235896,234434,232714,230429,227369,223828,220598,217379,214791,211713,208361,204159,200230,196467,192783,189410,186223,183138,180005,176773,172896,169415,166034,163122,160216,157127,154504,152025,150256,148399,146862,145511,145015,144387,144196,144019,143752,143530,143074,142621,141535,140351,138790,137145,135290,133819,132157,130198,128370,126599,125162,123654,122421,121422,120884,120742,120731,120478,120086,120059,120324,120861,121201,121718,122415,123405,124211,124954,125561,126636,128193,129873,131314,132664,134368,136226,138214,140080,141893,143388,144807,145982,146817,147576,148636,149697,150736,151405,151991,152292,152838,153889,155140,156311,157243,158262,159011,159980,160688,161922,163035,164333,165618,166967,168135,169479,171168,173150,174981,176344,177807,178967,180416,181814,183370,184534,186139,187704,189280,190142,191094,192653,194479,196423,198039,199765,201114,202461,203676,204794,205875,207564,209651,211484,212780,213993,215071,216134,217296,218553,219642,220935,222158,222762,222930,223202,224155,225007,226126,226629,227199,227760,228747,229663,230699,232141,233795,235485,236972,238697,240491,242924
394358,20,"Baltimore, MD",Msa,MD,142552,142709,142765,142972,143146,143352,143524,143555,143596,143609,143721,143864,143879,143857,143865,143980,144134,144254,144433,144747,145021,145252,145357,145361,145581,145767,146088,146176,146286,146368,146389,146566,146786,147151,147370,147690,147979,148423,148756,149122,149460,149864,150398,150808,151253,151687,152505,153330,154122,154680,155348,156023,156729,157312,157845,158429,159021,159727,160272,160857,161399,161966,162510,163228,163932,164758,165549,166537,167570,168505,169411,170355,171605,173100,174626,175994,177518,179104,180826,182378,184008,185753,187639,189633,191578,193620,195720,197819,199724,201741,203998,206207,208542,210918,213531,216229,218991,221957,224777,227861,231265,234765,237928,241613,245738,250161,254657,258864,263071,266443,270352,274428,278975,283688,288970,294562,298934,303044,306596,310654,314025,317584,320735,324057,326764,329133,330860,331433,332368,332869,333628,333839,334295,334700,334829,334835,334760,334525,334092,333863,333522,332865,331066,329204,327497,326280,325026,322901,320588,317659,314521,311158,308166,305497,303541,301298,298803,295943,293006,289980,286592,284125,282603,282104,281233,280407,279601,279166,278772,278012,277164,276942,277131,276842,275803,273722,271681,269417,267271,264942,262998,261437,260056,258240,256640,255350,254079,253015,251966,251352,250444,249953,249135,248764,248415,248596,248590,248475,248549,248814,249263,249631,250203,250709,251560,252390,253786,254864,256373,257751,259443,260713,262048,263253,264884,266023,266918,267237,267123,267416,267013,266978,266412,266520,266064,265882,265526,265464,265368,265363,265664,265317,265396,265312,265587,265771,266284,266721,266531,266649,266981,268008,268470,269193,270052,270806,271882,272583,273729,274480,275689,276622,277489,277816,278259,279186,279820,280626,280540,280814,281068,281980,283046,284179,285063,285885,286914,287765,288553,289152,289905,290501,290952,291170,291413,291305,291477,292007,292403,292836,293302,293830,294122,293849,293595,293512,293645,294133,294653,295169,295828,296583,297546,298677,300255,302464
